Model,Layer,Dataset,Index,Label,Pred_M,Pred_SoM,Pred_hG,Correct_M,Correct_SoM,Correct_hG
Llama-3.1-8B,30,hellaswag,254,3,3,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,255,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,256,3,1,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,257,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,258,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,259,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,260,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,261,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,262,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,263,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,264,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,265,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,266,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,267,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,268,3,3,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,269,3,3,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,270,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,271,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,272,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,273,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,274,1,1,3,3,1,0,0
Llama-3.1-8B,30,hellaswag,275,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,276,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,277,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,278,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,279,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,280,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,281,1,3,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,282,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,283,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,284,1,1,3,3,1,0,0
Llama-3.1-8B,30,hellaswag,285,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,286,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,287,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,288,3,1,3,3,0,1,1
Llama-3.1-8B,30,hellaswag,289,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,290,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,291,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,292,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,293,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,294,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,295,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,296,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,297,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,298,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,299,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,300,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,301,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,302,1,0,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,303,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,304,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,305,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,306,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,307,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,308,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,309,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,310,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,311,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,312,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,313,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,314,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,315,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,316,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,317,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,318,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,319,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,320,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,321,1,1,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,322,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,323,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,324,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,325,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,326,2,2,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,327,1,1,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,328,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,329,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,330,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,331,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,332,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,333,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,334,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,335,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,336,0,3,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,337,0,0,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,338,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,339,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,340,2,1,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,341,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,342,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,343,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,344,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,345,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,346,0,1,0,0,0,1,1
Llama-3.1-8B,30,hellaswag,347,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,348,3,0,3,3,0,1,1
Llama-3.1-8B,30,hellaswag,349,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,350,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,351,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,352,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,353,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,354,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,355,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,356,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,357,2,2,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,358,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,359,3,3,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,360,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,361,2,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,362,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,363,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,364,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,365,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,366,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,367,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,368,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,369,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,370,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,371,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,372,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,373,3,3,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,374,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,375,3,0,3,3,0,1,1
Llama-3.1-8B,30,hellaswag,376,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,377,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,378,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,379,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,380,1,1,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,381,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,382,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,383,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,384,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,385,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,386,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,387,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,388,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,389,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,390,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,391,3,0,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,392,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,393,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,394,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,395,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,396,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,397,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,398,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,399,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,400,3,3,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,401,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,402,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,403,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,404,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,405,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,406,0,1,0,0,0,1,1
Llama-3.1-8B,30,hellaswag,407,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,408,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,409,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,410,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,411,2,0,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,412,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,413,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,414,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,415,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,416,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,417,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,418,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,419,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,420,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,421,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,422,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,423,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,424,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,425,2,2,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,426,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,427,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,428,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,429,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,430,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,431,1,1,3,3,1,0,0
Llama-3.1-8B,30,hellaswag,432,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,433,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,434,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,435,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,436,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,437,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,438,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,439,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,440,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,441,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,442,2,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,443,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,444,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,445,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,446,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,447,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,448,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,449,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,450,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,451,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,452,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,453,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,454,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,455,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,456,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,457,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,458,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,459,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,460,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,461,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,462,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,463,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,464,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,465,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,466,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,467,0,0,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,468,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,469,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,470,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,471,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,472,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,473,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,474,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,475,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,476,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,477,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,478,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,479,0,0,3,3,1,0,0
Llama-3.1-8B,30,hellaswag,480,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,481,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,482,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,483,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,484,1,1,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,485,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,486,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,487,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,488,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,489,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,490,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,491,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,492,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,493,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,494,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,495,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,496,0,0,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,497,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,498,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,499,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,500,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,501,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,502,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,503,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,504,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,505,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,506,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,507,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,508,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,509,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,510,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,511,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,512,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,513,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,514,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,515,2,1,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,516,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,517,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,518,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,519,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,520,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,521,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,522,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,523,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,524,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,525,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,526,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,527,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,528,3,3,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,529,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,530,2,0,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,531,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,532,0,0,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,533,2,2,3,3,1,0,0
Llama-3.1-8B,30,hellaswag,534,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,535,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,536,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,537,3,3,0,0,1,0,0
Llama-3.1-8B,30,hellaswag,538,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,539,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,540,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,541,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,542,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,543,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,544,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,545,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,546,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,547,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,548,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,549,3,3,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,550,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,551,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,552,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,553,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,554,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,555,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,556,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,557,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,558,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,559,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,560,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,561,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,562,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,563,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,564,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,565,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,566,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,567,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,568,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,569,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,570,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,571,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,572,1,1,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,573,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,574,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,575,3,0,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,576,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,577,0,0,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,578,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,579,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,580,2,0,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,581,3,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,582,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,583,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,584,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,585,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,586,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,587,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,588,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,589,0,0,2,2,1,0,0
Llama-3.1-8B,30,hellaswag,590,3,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,591,1,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,592,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,593,2,2,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,594,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,595,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,596,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,597,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,598,1,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,599,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,600,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,601,2,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,602,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,603,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,604,1,2,1,1,0,1,1
Llama-3.1-8B,30,hellaswag,605,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,606,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,607,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,608,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,609,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,610,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,611,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,612,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,613,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,614,3,1,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,615,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,616,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,617,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,618,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,619,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,620,2,1,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,621,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,622,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,623,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,624,0,2,0,0,0,1,1
Llama-3.1-8B,30,hellaswag,625,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,626,0,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,627,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,628,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,629,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,630,2,0,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,631,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,632,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,633,2,2,2,2,1,1,1
Llama-3.1-8B,30,hellaswag,634,1,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,635,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,636,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,637,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,638,3,3,1,1,1,0,0
Llama-3.1-8B,30,hellaswag,639,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,640,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,641,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,642,3,0,0,0,0,0,0
Llama-3.1-8B,30,hellaswag,643,0,0,0,0,1,1,1
Llama-3.1-8B,30,hellaswag,644,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,645,0,2,2,2,0,0,0
Llama-3.1-8B,30,hellaswag,646,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,647,1,1,1,1,1,1,1
Llama-3.1-8B,30,hellaswag,648,2,3,3,3,0,0,0
Llama-3.1-8B,30,hellaswag,649,0,1,1,1,0,0,0
Llama-3.1-8B,30,hellaswag,650,3,3,3,3,1,1,1
Llama-3.1-8B,30,hellaswag,651,1,2,2,2,0,0,0
